과정,폐강여부,과목코드,강좌번호,개설과목,개설학과,중간강의점검여부,문의처,이수구분,학점,주야,분반,교차수강,성적평가,정원,1학년정원,2학년정원,3학년정원,"4,5학년정원",전체학년제한,전체학년정원,신청현황,담당교수 교번,담당교수명,A / B / C / D / E / F / G,학년,75분수업,원격수업,승인,강의구분,학점교류여부,강의시간,강의실,강의계획서,비고,(교양)대영역,(교양)소영역,공학인증,시수,전공이수체계
일반,,INFO3203,2025200421,안테나공학,정보통신공학과,Y,1197,심선,3.0,주,01,N,상대,80,0,4,72,4,0,0,56,20131002,표성민,0/0/0/0/0/0/0,3,,온,Y,이론,N,"월6,7,8",산업정보관(DH301),보기,,,,,3.0,
일반,,INFO4227,2025200422,암호화칩설계,정보통신공학과,Y,1197,심선,3.0,주,01,N,상대,30,0,0,0,0,30,30,14,20245025,안효근,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"목1,2,3,4",산업정보관(518),보기,,,,,4.0,
일반,,INFO4227,2025200423,암호화칩설계,정보통신공학과,Y,1197,심선,3.0,주,02,N,상대,30,0,0,0,0,30,30,26,20245025,안효근,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"목6,7,8,9",산업정보관(518),보기,,,,,4.0,
일반,,INFO3205,2025200424,전자회로 II,정보통신공학과,Y,1197,심선,3.0,주,01,N,상대,25,0,0,0,0,25,25,21,20255002,구회우,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"금6,7,8,9",산업정보관(316),보기,,,,,4.0,
일반,,INFO3205,2025200425,전자회로 II,정보통신공학과,Y,1197,심선,3.0,주,02,N,상대,25,0,0,0,0,25,25,15,20255002,구회우,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"금1,2,3,4",산업정보관(316),보기,,,,,4.0,
일반,,GUID300002,2025200428,진로설계3(진로설정과 경력개발),정보통신공학과,Y,1197,특필,1.0,주,01,N,절대,80,0,4,72,4,0,0,77,20001003,이충호,0/0/0/0/0/0/0,3,,,Y,이론,N,화5,산업정보관(DH101),보기,정보통신공학과 학생만 수강가능,,,,1.0,
일반,,INFO4230,2025200426,통신이론,정보통신공학과,Y,1197,심선,3.0,주,01,N,상대,40,0,3,34,3,0,0,30,20251018,노현호,0/0/0/0/0/0/0,3,,,Y,이론,N,"목6,7,8",산업정보관(305),보기,,,,,3.0,
일반,,INFO4230,2025200427,통신이론,정보통신공학과,Y,1197,심선,3.0,주,02,N,상대,40,0,3,34,3,0,0,35,20251018,노현호,0/0/0/0/0/0/0,3,,,Y,이론,N,"목2,3,4",산업정보관(305),보기,,,,,3.0,
일반,,INFO4223,2025200440,빅데이터프로그래밍,정보통신공학과,Y,1197,심선,3.0,주,01,N,절대,40,0,0,4,36,0,0,16,20001003,이충호,0/0/0/0/0/0/0,4,,,Y,이론실습,N,"화1,2,3,4",산업정보관(420),보기,,,,,4.0,
일반,,INFO4224,2025200441,스마트센서공학,정보통신공학과,Y,1197,심선,3.0,주,01,N,절대,40,0,0,4,36,0,0,17,20254050,지현배,0/0/0/0/0/0/0,4,,,Y,이론,N,"금2,3,4",산업정보관(302),보기,,,,,3.0,
일반,,INFO4226,2025200442,암호프로그래밍,정보통신공학과,Y,1197,심선,3.0,주,01,N,절대,30,0,0,0,0,30,30,28,20235001,강정하,0/0/0/0/0/0/0,4,,,Y,이론,N,"목2,3,4",산업정보관(316),보기,,,,,3.0,
일반,,INFO4226,2025200443,암호프로그래밍,정보통신공학과,Y,1197,심선,3.0,주,02,N,절대,30,0,0,0,0,30,30,8,20235001,강정하,0/0/0/0/0/0/0,4,,,Y,이론,N,"목6,7,8",산업정보관(316),보기,,,,,3.0,
일반,,INFO4228,2025200444,우주통신공학,정보통신공학과,Y,1197,심선,3.0,주,01,N,상대,80,0,0,8,72,0,0,16,20254047,이형권,0/0/0/0/0/0/0,4,,,Y,이론,N,"금6,7,8",산업정보관(616),보기,,,,,3.0,
일반,,INFO4219,2025200430,캡스톤디자인Ⅱ,정보통신공학과,Y,1197,심필,3.0,주,01,N,절대,120,0,0,0,0,120,120,12,"19951009,20031005","김은기,유광기",0/0/0/0/0/0/0,4,,,Y,실습,N,"월1,2,토1,2,토3,4","산업정보관(302),산업정보관(302),산업정보관(302)",보기,캡스톤은 01반으로 신청 후 분반예정,,,,6.0,
일반,,INFO4219,2025200431,캡스톤디자인Ⅱ,정보통신공학과,Y,1197,심필,3.0,주,02,N,절대,20,0,0,0,0,20,20,9,"20001003,20131002","이충호,표성민",0/0/0/0/0/0/0,4,,,Y,실습,N,"월1,2,토1,2,토3,4","산업정보관(303),산업정보관(303),산업정보관(303)",보기,,,,,6.0,
일반,,INFO4219,2025200432,캡스톤디자인Ⅱ,정보통신공학과,Y,1197,심필,3.0,주,03,N,절대,20,0,0,0,0,20,20,9,"20001004,20131002","이연승,표성민",0/0/0/0/0/0/0,4,,,Y,실습,N,"월1,2,화10,11,12,13","산업정보관(501),산업정보관(501)",보기,,,,,6.0,
일반,,INFO4219,2025200433,캡스톤디자인Ⅱ,정보통신공학과,Y,1197,심필,3.0,주,04,N,절대,20,0,0,0,0,20,20,9,"20031005,20061057,20101004","유광기,안은영,최해철",0/0/0/0/0/0/0,4,,,Y,실습,N,"월1,2,토1,2,토3,4","산업정보관(119),산업정보관(616),산업정보관(616)",보기,,,,,6.0,
일반,,INFO4219,2025200434,캡스톤디자인Ⅱ,정보통신공학과,Y,1197,심필,3.0,주,05,N,절대,20,0,0,0,0,20,20,9,"20001005,20061057","김진수,안은영",0/0/0/0/0/0/0,4,,,Y,실습,N,"월1,2,토1,2,3,4","산업정보관(305),산업정보관(305)",보기,,,,,6.0,
일반,,INFO4219,2025200435,캡스톤디자인Ⅱ,정보통신공학과,Y,1197,심필,3.0,주,06,N,절대,20,0,0,0,0,20,20,9,"20001006,20101004","이시웅,최해철",0/0/0/0/0/0/0,4,,,Y,실습,N,"월1,2,토1,2,3,4","자동화관(401),자동화관(401)",보기,,,,,6.0,
일반,,INFO4219,2025200436,캡스톤디자인Ⅱ,정보통신공학과,Y,1197,심필,3.0,주,07,N,절대,20,0,0,0,0,20,20,10,"19981005,20221002","이창석,문지환",0/0/0/0/0/0/0,4,,,Y,실습,N,"월1,2,토1,2,토3,4","산업정보관(518),산업정보관(518),산업정보관(518)",보기,,,,,6.0,
일반,,INFO4219,2025200437,캡스톤디자인Ⅱ,정보통신공학과,Y,1197,심필,3.0,주,08,N,절대,20,0,0,0,0,20,20,9,"19981007,19981005","박현주,이창석",0/0/0/0/0/0/0,4,,,Y,실습,N,"월1,2,토1,2,3,4","산업정보관(520),산업정보관(520)",보기,,,,,6.0,
일반,,INFO4219,2025200438,캡스톤디자인Ⅱ,정보통신공학과,Y,1197,심필,3.0,주,09,N,절대,20,0,0,0,0,20,20,9,"20041054,20021013","정혁구,박종권",0/0/0/0/0/0/0,4,,,Y,실습,N,"월1,2,토1,2,토3,4","자동화관(301),자동화관(301),자동화관(301)",보기,,,,,6.0,
일반,,INFO4219,2025200439,캡스톤디자인Ⅱ,정보통신공학과,Y,1197,심필,3.0,주,10,N,절대,20,0,0,0,0,20,20,9,"20101007,20021013","이동호,박종권",0/0/0/0/0/0/0,4,,,Y,실습,N,"월1,2,토1,2,3,4","산업정보관(601),산업정보관(420)",보기,,,,,6.0,
일반,,PROJ1008,2025200103,공학설계입문,전자공학과,Y,"8211129,1165",특필,3.0,주,01,N,상대,40,0,0,0,0,40,40,30,20251017,조유철,0/0/0/0/0/0/0,1,,,Y,이론,N,"월6,7,8",자동화관(304),보기,"전자공학과 재학생만 수강 가능(단, 자율전공학부 및 정보기술학부 재학생은 전체학년 수강일에 선착순 승인예정)",,,,3.0,기본전공
일반,,PROJ1008,2025200104,공학설계입문,전자공학과,Y,"8211129,1165",특필,3.0,주,02,N,상대,40,0,0,0,0,40,40,26,20231006,노고산,0/0/0/0/0/0/0,1,,블,Y,이론,N,"화6,7,8",전기전자관(501),보기,"전자공학과 재학생만 수강 가능(단, 자율전공학부 및 정보기술학부 재학생은 전체학년 수강일에 선착순 승인예정)",,,,3.0,기본전공
일반,,PROJ1008,2025200105,공학설계입문,전자공학과,Y,"8211129,1165",특필,3.0,주,03,N,상대,40,0,0,0,0,40,40,39,20251017,조유철,0/0/0/0/0/0/0,1,,,Y,이론,N,"수2,3,4",자동화관(106),보기,"전자공학과 재학생만 수강 가능(단, 자율전공학부 및 정보기술학부 재학생은 전체학년 수강일에 선착순 승인예정)",,,,3.0,기본전공
일반,,PROJ1008,2025200106,공학설계입문,전자공학과,Y,"8211129,1165",특필,3.0,주,04,N,상대,40,0,0,0,0,40,40,39,20221009,지영우,0/0/0/0/0/0/0,1,,,Y,이론,N,"목6,7,8",자동화관(304),보기,"전자공학과 재학생만 수강 가능(단, 자율전공학부 및 정보기술학부 재학생은 전체학년 수강일에 선착순 승인예정)",,,,3.0,기본전공
일반,,PROJ1008,2025200107,공학설계입문,전자공학과,Y,"8211129,1165",특필,3.0,주,05,N,상대,40,0,0,0,0,40,40,24,20251017,조유철,0/0/0/0/0/0/0,1,,,Y,이론,N,"금2,3,4",자동화관(106),보기,"전자공학과 재학생만 수강 가능(단, 자율전공학부 및 정보기술학부 재학생은 전체학년 수강일에 선착순 승인예정)",,,,3.0,기본전공
일반,,ELEC110001,2025200102,전자공학개론,전자공학과,Y,"8211129,1165",전선,3.0,주,01,N,상대,40,0,0,0,0,40,40,30,20221009,지영우,0/0/0/0/0/0/0,1,,,Y,이론,N,"화6,7,8",자동화관(106),보기,융합자율대학 소속 학생에 한함.,,,,3.0,기본전공
일반,,GUID100002,2025200108,진로설계1(자기이해와 대학생활),전자공학과,Y,"8211129,1165",특필,1.0,주,01,N,절대,70,0,0,0,0,70,70,61,20151011,이병희,0/0/0/0/0/0/0,1,,,Y,이론,N,수5,산업정보관(DH101),보기,전자공학과 재학생만 수강 가능,,,,1.0,
일반,,ELEC2101,2025200109,C++언어프로그래밍,전자공학과,Y,"8211129,1165",전필,3.0,주,01,N,상대,35,0,0,0,0,35,35,31,19941003,이승호,0/0/0/0/0/0/0,2,,,Y,이론실습,N,"수1,2,수3,4","전기전자관(409),전기전자관(405)",보기,,,,,4.0,기본전공
일반,,ELEC2101,2025200110,C++언어프로그래밍,전자공학과,Y,8211129.1165,전필,3.0,주,02,N,상대,35,0,0,0,0,35,35,32,20111008,곽수영,0/0/0/0/0/0/0,2,,,Y,이론실습,N,"화6,7,8,9",자동화관(304),보기,,,,,4.0,기본전공
일반,,ELEC2101,2025200111,C++언어프로그래밍,전자공학과,Y,"8211129,1165",전필,3.0,주,03,N,상대,35,0,0,0,0,35,35,30,20111008,곽수영,0/0/0/0/0/0/0,2,,,Y,이론실습,N,"월1,2,월3,4","자동화관(304),자동화관(202)",보기,,,,,4.0,기본전공
일반,,ELEC2101,2025200112,C++언어프로그래밍,전자공학과,Y,"8211129,1165",전필,3.0,주,04,N,상대,35,0,0,0,0,35,35,34,20221008,한정규,0/0/0/0/0/0/0,2,,,Y,이론실습,N,"금1,2,금3,4","자동화관(103),자동화관(204)",보기,,,,,4.0,기본전공
일반,,ELEC2101,2025200113,C++언어프로그래밍,전자공학과,Y,"8211129,1165",전필,3.0,주,05,N,상대,35,0,0,0,0,35,35,28,19941003,이승호,0/0/0/0/0/0/0,2,,,Y,이론실습,N,"목6,7,목8,9","전기전자관(409),전기전자관(405)",보기,,,,,4.0,기본전공
일반,,ELEC2201,2025200129,MEMS기초,전자공학과,Y,"8211129,1165",심선,3.0,주,01,N,상대,40,0,0,0,0,40,40,39,20101003,정연호,0/0/0/0/0/0/0,2,,,Y,이론,N,"수6,7,8",자동화관(202),보기,,,,,3.0,
일반,,ELEC2103,2025200114,공업수학(2),전자공학과,Y,"8211129,1165",전필,3.0,주,01,N,상대,40,0,0,0,0,40,40,27,20081001,김광수,0/0/0/0/0/0/0,2,,블,Y,이론,N,"목6,7,8",자동화관(202),보기,,,,,3.0,기본전공
일반,,ELEC2103,2025200115,공업수학(2),전자공학과,Y,"8211129,1165",전필,3.0,주,02,N,상대,40,0,0,0,0,40,40,29,20081001,김광수,0/0/0/0/0/0/0,2,,블,Y,이론,N,"수2,3,4",자동화관(202),보기,,,,,3.0,기본전공
일반,,ELEC2103,2025200116,공업수학(2),전자공학과,Y,"8211129,1165",전필,3.0,주,03,N,상대,40,0,0,0,0,40,40,35,20101002,최윤석,0/0/0/0/0/0/0,2,,블,Y,이론,N,"화6,7,8",전기전자관(509),보기,,,,,3.0,기본전공
일반,,ELEC2103,2025200117,공업수학(2),전자공학과,Y,"8211129,1165",전필,3.0,주,04,N,상대,40,0,0,0,0,40,40,31,20195186,정윤미,0/0/0/0/0/0/0,2,,,Y,이론,N,"월2,3,4",전기전자관(509),보기,,,,,3.0,기본전공
일반,,ELEC2103,2025200118,공업수학(2),전자공학과,Y,"8211129,1165",전필,3.0,주,05,N,상대,40,0,0,0,0,40,40,27,20195186,정윤미,0/0/0/0/0/0/0,2,,,Y,이론,N,"금2,3,4",전기전자관(509),보기,,,,,3.0,기본전공
일반,,ELEC2203,2025200130,반도체공학,전자공학과,Y,"8211129,1165",심선,3.0,주,01,N,상대,40,0,0,0,0,40,40,40,20071026,김성찬,0/0/0/0/0/0/0,2,,블,Y,이론,N,"수6,7,8",전기전자관(509),보기,,,,,3.0,
일반,,ELEC2204,2025200131,센서공학개론,전자공학과,Y,"8211129,1165",심선,3.0,주,01,N,상대,40,0,0,0,0,40,40,36,20151003,구치완,0/0/0/0/0/0/0,2,,,Y,이론,N,"금6,7,8",자동화관(106),보기,,,,,3.0,
일반,,ELEC2205,2025200132,시스템모델링및해석,전자공학과,Y,"8211129,1165",심선,3.0,주,01,N,상대,40,0,0,0,0,40,40,40,20241013,이성현,0/0/0/0/0/0/0,2,,,Y,이론,N,"목2,3,4",전기전자관(509),보기,,,,,3.0,
일반,,ELEC2105,2025200119,전자기학(2),전자공학과,Y,"8211129,1165",전필,3.0,주,01,N,상대,40,0,0,0,0,40,40,28,20111021,정영배,0/0/0/0/0/0/0,2,,블,Y,이론,N,"월2,3,4",전기전자관(401),보기,,,,,3.0,기본전공
일반,,ELEC2105,2025200120,전자기학(2),전자공학과,Y,"8211129,1165",전필,3.0,주,02,N,상대,40,0,0,0,0,40,40,30,20211711,전승배,0/0/0/0/0/0/0,2,,,Y,이론,N,"금2,3,4",전기전자관(401),보기,,,,,3.0,기본전공
일반,,ELEC2105,2025200121,전자기학(2),전자공학과,Y,"8211129,1165",전필,3.0,주,03,N,상대,40,0,0,0,0,40,40,31,20211711,전승배,0/0/0/0/0/0/0,2,,,Y,이론,N,"목6,7,8",전기전자관(401),보기,,,,,3.0,기본전공
일반,,ELEC2105,2025200122,전자기학(2),전자공학과,Y,"8211129,1165",전필,3.0,주,04,N,상대,40,0,0,0,0,40,40,31,20211711,전승배,0/0/0/0/0/0/0,2,,,Y,이론,N,"수2,3,4",전기전자관(301),보기,,,,,3.0,기본전공
일반,,ELEC2105,2025200123,전자기학(2),전자공학과,Y,"8211129,1165",전필,3.0,주,05,N,상대,40,0,0,0,0,40,40,27,20111021,정영배,0/0/0/0/0/0/0,2,,블,Y,이론,N,"화6,7,8",전기전자관(401),보기,,,,,3.0,기본전공
일반,,ELEC2206,2025200133,정보통신개론,전자공학과,Y,"8211129,1165",심선,3.0,주,01,N,상대,40,0,0,0,0,40,40,40,20245028,강병무,0/0/0/0/0/0/0,2,,,Y,이론,N,"목2,3,4",전기전자관(501),보기,,,,,3.0,
일반,,GUID200002,2025200135,진로설계2(진로탐색과 자기계발),전자공학과,Y,"8211129,1165",특필,1.0,주,01,N,절대,75,0,0,0,0,75,75,75,20241013,이성현,0/0/0/0/0/0/0,2,,,Y,이론,N,목5,전기전자관(409),보기,전자공학과 재학생만 수강 가능,,,,1.0,
일반,,ELEC2207,2025200134,확률 및 랜덤변수,전자공학과,Y,"8211129,1165",심선,3.0,주,01,N,상대,40,0,0,0,0,40,40,40,20231006,노고산,0/0/0/0/0/0/0,2,,,Y,이론,N,"화2,3,4",전기전자관(401),보기,,,,,3.0,
일반,,ELEC2107,2025200124,회로이론(2),전자공학과,Y,"8211129,1165",전필,3.0,주,01,N,상대,40,0,0,0,0,40,40,30,20151011,이병희,0/0/0/0/0/0/0,2,,블,Y,이론,N,"화6,7,8",자동화관(103),보기,,,,,3.0,기본전공
일반,,ELEC2107,2025200125,회로이론(2),전자공학과,Y,"8211129,1165",전필,3.0,주,02,N,상대,40,0,0,0,0,40,40,34,20151011,이병희,0/0/0/0/0/0/0,2,,블,Y,이론,N,"월2,3,4",자동화관(106),보기,,,,,3.0,기본전공
일반,,ELEC2107,2025200126,회로이론(2),전자공학과,Y,"8211129,1165",전필,3.0,주,03,N,상대,40,0,0,0,0,40,40,33,20071026,김성찬,0/0/0/0/0/0/0,2,,블,Y,이론,N,"금2,3,4",전기전자관(301),보기,,,,,3.0,기본전공
일반,,ELEC2107,2025200127,회로이론(2),전자공학과,Y,"8211129,1165",전필,3.0,주,04,N,상대,40,0,0,0,0,40,40,39,20071026,김성찬,0/0/0/0/0/0/0,2,,블,Y,이론,N,"목6,7,8",전기전자관(301),보기,,,,,3.0,기본전공
일반,,ELEC2107,2025200128,회로이론(2),전자공학과,Y,"8211129,1165",전필,3.0,주,05,N,상대,40,0,0,0,0,40,40,36,20151011,이병희,0/0/0/0/0/0/0,2,,블,Y,이론,N,"수2,3,4",자동화관(103),보기,,,,,3.0,기본전공
일반,,ELEC3201,2025200156,VLSI설계,전자공학과,Y,"8211129,1165",심선,3.0,주,01,N,상대,30,0,0,0,0,30,30,30,20215034,장의기,0/0/0/0/0/0/0,3,,,Y,이론,N,"금2,3,4",전기전자관(409),보기,,,,,3.0,
일반,,ELEC3202,2025200157,디스플레이광학,전자공학과,Y,"8211129,1165",심선,3.0,주,01,N,상대,40,0,0,0,0,40,40,40,20101002,최윤석,0/0/0/0/0/0/0,3,,블,Y,이론,N,"수2,3,4",전기전자관(509),보기,,,,,3.0,
일반,,ELEC3205,2025200159,로봇공학,전자공학과,Y,"8211129,1165",심선,3.0,주,01,N,상대,40,0,0,0,0,40,40,26,20021006,도태용,0/0/0/0/0/0/0,3,,,Y,이론,N,"금2,3,4",자동화관(202),보기,,,,,3.0,
일반,,ELEC3103,2025200136,마이크로프로세서,전자공학과,Y,"8211129,1165",전필,3.0,주,01,N,상대,35,0,0,0,0,35,35,29,20251016,백근우,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"목1,2,목3,4","전기전자관(409),전기전자관(407)",보기,,,,,4.0,기본전공
일반,,ELEC3103,2025200137,마이크로프로세서,전자공학과,Y,"8211129,1165",전필,3.0,주,02,N,상대,35,0,0,0,0,35,35,30,20251016,백근우,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"수6,7,8,9",전기전자관(407),보기,,,,,4.0,기본전공
일반,,ELEC3103,2025200138,마이크로프로세서,전자공학과,Y,"8211129,1165",전필,3.0,주,03,N,상대,35,0,0,0,0,35,35,30,20245030,김정태,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"화1,2,화3,4","자동화관(308),자동화관(106)",보기,,,,,4.0,기본전공
일반,,ELEC3103,2025200139,마이크로프로세서,전자공학과,Y,"8211129,1165",전필,3.0,주,04,N,상대,35,0,0,0,0,35,35,29,20151003,구치완,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"월6,7,월8,9","자동화관(308),자동화관(103)",보기,,,,,4.0,기본전공
일반,,ELEC3103,2025200140,마이크로프로세서,전자공학과,Y,"8211129,1165",전필,3.0,주,05,N,상대,35,0,0,0,0,35,35,28,20251016,백근우,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"금6,7,금8,9","전기전자관(409),전기전자관(407)",보기,,,,,4.0,기본전공
일반,,ELEC3206,2025200160,모바일로봇및실습,전자공학과,Y,"8211129,1165",심선,3.0,주,01,N,절대,30,0,0,0,0,30,30,29,20081001,김광수,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"화6,7,화8,9","자동화관(207),자동화관(202)",보기,,,,,4.0,
일반,,ELEC320015,2025200161,반도체 소자,전자공학과,Y,"8211129,1165",심선,3.0,주,01,N,상대,40,0,0,0,0,40,40,40,20211711,전승배,0/0/0/0/0/0/0,3,,,Y,이론,N,"화6,7,8",전기전자관(301),보기,,,,,3.0,
일반,,ELEC3210,2025200162,전력전자응용,전자공학과,Y,"8211129,1165",심선,3.0,주,01,N,상대,40,0,0,0,0,40,40,40,20254054,허대호,0/0/0/0/0/0/0,3,,,Y,이론,N,"목6,7,8",자동화관(106),보기,,,,,3.0,
일반,,ELEC3106,2025200141,전자회로(2),전자공학과,Y,"8211129,1165",전필,3.0,주,01,N,상대,40,0,0,0,0,40,40,37,20031006,류근관,0/0/0/0/0/0/0,3,,블,Y,이론,N,"수6,7,8",전기전자관(401),보기,,,,,3.0,기본전공
일반,,ELEC3106,2025200142,전자회로(2),전자공학과,Y,"8211129,1165",전필,3.0,주,02,N,상대,40,0,0,0,0,40,40,26,20101003,정연호,0/0/0/0/0/0/0,3,,,Y,이론,N,"화2,3,4",자동화관(202),보기,,,,,3.0,기본전공
일반,,ELEC3106,2025200143,전자회로(2),전자공학과,Y,"8211129,1165",전필,3.0,주,03,N,상대,40,0,0,0,0,40,40,28,20101003,정연호,0/0/0/0/0/0/0,3,,,Y,이론,N,"월6,7,8",자동화관(106),보기,,,,,3.0,기본전공
일반,,ELEC3106,2025200144,전자회로(2),전자공학과,Y,"8211129,1165",전필,3.0,주,04,N,상대,40,0,0,0,0,40,40,34,20031006,류근관,0/0/0/0/0/0/0,3,,블,Y,이론,N,"금6,7,8",전기전자관(401),보기,,,,,3.0,기본전공
일반,,ELEC3106,2025200145,전자회로(2),전자공학과,Y,"8211129,1165",전필,3.0,주,05,N,상대,40,0,0,0,0,40,40,35,20031006,류근관,0/0/0/0/0/0/0,3,,블,Y,이론,N,"목2,3,4",전기전자관(401),보기,,,,,3.0,기본전공
일반,,ELEC3213,2025200163,전자회로실험,전자공학과,Y,"8211129,1165",심선,3.0,주,01,N,상대,30,0,0,0,0,30,30,29,20245030,김정태,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"목6,7,목8,9","전기전자관(509),전기전자관(303)",보기,,,,,4.0,
일반,,ELEC3108,2025200146,제어공학(2),전자공학과,Y,"8211129,1165",전필,3.0,주,01,N,상대,40,0,0,0,0,40,40,34,20021006,도태용,0/0/0/0/0/0/0,3,,,Y,이론,N,"월6,7,8",자동화관(202),보기,,,,,3.0,기본전공
일반,,ELEC3108,2025200147,제어공학(2),전자공학과,Y,"8211129,1165",전필,3.0,주,02,N,상대,40,0,0,0,0,40,40,27,20021006,도태용,0/0/0/0/0/0/0,3,,,Y,이론,N,"금6,7,8",자동화관(103),보기,,,,,3.0,기본전공
일반,,ELEC3108,2025200148,제어공학(2),전자공학과,Y,"8211129,1165",전필,3.0,주,03,N,상대,40,0,0,0,0,40,40,30,20021006,도태용,0/0/0/0/0/0/0,3,,,Y,이론,N,"목2,3,4",자동화관(202),보기,,,,,3.0,기본전공
일반,,ELEC3108,2025200149,제어공학(2),전자공학과,Y,"8211129,1165",전필,3.0,주,04,N,상대,40,0,0,0,0,40,40,40,20241013,이성현,0/0/0/0/0/0/0,3,,,Y,이론,N,"수6,7,8",전기전자관(501),보기,,,,,3.0,기본전공
일반,,ELEC3108,2025200150,제어공학(2),전자공학과,Y,"8211129,1165",전필,3.0,주,05,N,상대,40,0,0,0,0,40,40,40,20241013,이성현,0/0/0/0/0/0/0,3,,,Y,이론,N,"화2,3,4",전기전자관(301),보기,,,,,3.0,기본전공
일반,,GUID300002,2025200164,진로설계3(진로설정과 경력개발),전자공학과,Y,"8211129,1165",특필,1.0,주,01,N,절대,75,0,0,0,0,75,75,75,20101002,최윤석,0/0/0/0/0/0/0,3,,,Y,이론,N,화5,전기전자관(409),보기,전자공학과 재학생만 수강 가능,,,,1.0,
일반,,ELEC310010,2025200151,통신시스템(2),전자공학과,Y,"8211129,1165",전필,3.0,주,01,N,상대,40,0,0,0,0,40,40,29,20021005,김찬규,0/0/0/0/0/0/0,3,,블,Y,이론,N,"금6,7,8",전기전자관(301),보기,,,,,3.0,기본전공
일반,,ELEC310010,2025200152,통신시스템(2),전자공학과,Y,"8211129,1165",전필,3.0,주,02,N,상대,40,0,0,0,0,40,40,28,20021005,김찬규,0/0/0/0/0/0/0,3,,블,Y,이론,N,"목2,3,4",전기전자관(301),보기,,,,,3.0,기본전공
일반,,ELEC310010,2025200153,통신시스템(2),전자공학과,Y,"8211129,1165",전필,3.0,주,03,N,상대,40,0,0,0,0,40,40,32,20021005,김찬규,0/0/0/0/0/0/0,3,,블,Y,이론,N,"수6,7,8",전기전자관(301),보기,,,,,3.0,기본전공
일반,,ELEC310010,2025200154,통신시스템(2),전자공학과,Y,"8211129,1165",전필,3.0,주,04,N,상대,80,0,0,0,0,80,80,59,20231006,노고산,0/0/0/0/0/0/0,3,,온,Y,이론,N,"월2,3,4",전기전자관(409),보기,04반+05반 합반,,,,3.0,기본전공
